2023-08-28 13:37:01.713 | INFO     | myoconverter.O2MPipeline:O2MPipeline:52 - Start the conversion pipeline for : arm26
2023-08-28 13:37:01.713 | INFO     | myoconverter.O2MPipeline:coordinate_kwargs:75 - Coordinate the input configurations, remove conflicts.
2023-08-28 13:37:01.714 | INFO     | myoconverter.O2MPipeline:coordinate_kwargs:86 -    Checking configurations for step 2 conversion.
2023-08-28 13:37:01.714 | INFO     | myoconverter.O2MPipeline:coordinate_kwargs:103 -        All good now.
2023-08-28 13:37:01.714 | INFO     | myoconverter.O2MPipeline:coordinate_kwargs:119 -    Checking configurations for step 3 conversion.
2023-08-28 13:37:01.714 | INFO     | myoconverter.O2MPipeline:coordinate_kwargs:136 -        All good now.
2023-08-28 13:37:01.714 | INFO     | myoconverter.conversion_steps.O2MSteps:__init__:84 - Given OpenSim model file: ./models/osim/Arm26/arm26.osim
2023-08-28 13:37:01.714 | INFO     | myoconverter.conversion_steps.O2MSteps:__init__:85 - Reading mesh files from folder ./models/osim/Arm26/Geometry
2023-08-28 13:37:01.714 | INFO     | myoconverter.conversion_steps.O2MSteps:__init__:86 - Converted model will be saved in folder ./models/mjc/Arm26
2023-08-28 13:37:01.714 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:124 - Started step 1 conversion - cvt1.
2023-08-28 13:37:02.105 | INFO     | myoconverter.xml.converter:convert:40 - Commencing the conversion procedure!
2023-08-28 13:37:02.105 | INFO     | myoconverter.xml.converter:_parse_ground:138 - Parsing the ground
2023-08-28 13:37:02.105 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Ground] ground
2023-08-28 13:37:02.129 | INFO     | myoconverter.xml.converter:_parse_constraints:147 - Starting to parse constraints
2023-08-28 13:37:02.129 | INFO     | myoconverter.xml.converter:_parse_bodies_and_joints:80 - Starting to parse bodies, wrapping objects, and joints
2023-08-28 13:37:02.129 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] base
2023-08-28 13:37:02.939 | INFO     | myoconverter.xml.parsers:parse:59 - [WrapObjectParser: WrapCylinder] TRIlongglen
2023-08-28 13:37:02.939 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: WeldJoint] offset
2023-08-28 13:37:02.940 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] r_humerus
2023-08-28 13:37:02.968 | INFO     | myoconverter.xml.parsers:parse:59 - [WrapObjectParser: WrapEllipsoid] TRIlonghh
2023-08-28 13:37:02.969 | INFO     | myoconverter.xml.parsers:parse:59 - [WrapObjectParser: WrapEllipsoid] BIClonghh
2023-08-28 13:37:02.969 | INFO     | myoconverter.xml.parsers:parse:59 - [WrapObjectParser: WrapCylinder] TRI
2023-08-28 13:37:02.969 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: CustomJoint] r_shoulder
2023-08-28 13:37:02.970 | INFO     | myoconverter.xml.parsers:parse:59 - [BodyParser: Body] r_ulna_radius_hand
2023-08-28 13:37:03.276 | INFO     | myoconverter.xml.parsers:parse:59 - [JointParser: CustomJoint] r_elbow
2023-08-28 13:37:03.277 | INFO     | myoconverter.xml.converter:_parse_forces:156 - Starting to parse forces, including path points and wrap paths
2023-08-28 13:37:03.277 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] TRIlong
2023-08-28 13:37:03.277 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRIlong-P1
2023-08-28 13:37:03.278 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRIlong-P2
2023-08-28 13:37:03.278 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRIlong-P3
2023-08-28 13:37:03.278 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRIlong-P4
2023-08-28 13:37:03.278 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRIlong-P5
2023-08-28 13:37:03.278 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2023-08-28 13:37:03.278 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapParser: PathWrap] TRIlong-wrap-cylinder1
2023-08-28 13:37:03.279 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapParser: PathWrap] TRIlong-wrap-ellipsoid
2023-08-28 13:37:03.280 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapParser: PathWrap] TRIlong-wrap-cylinder2
2023-08-28 13:37:03.281 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] TRIlat
2023-08-28 13:37:03.281 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRIlat-P1
2023-08-28 13:37:03.281 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRIlat-P2
2023-08-28 13:37:03.281 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRIlat-P3
2023-08-28 13:37:03.282 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRIlat-P4
2023-08-28 13:37:03.282 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRIlat-P5
2023-08-28 13:37:03.282 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2023-08-28 13:37:03.282 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapParser: PathWrap] pathwrap
2023-08-28 13:37:03.283 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] TRImed
2023-08-28 13:37:03.283 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRImed-P1
2023-08-28 13:37:03.283 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRImed-P2
2023-08-28 13:37:03.283 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRImed-P3
2023-08-28 13:37:03.283 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRImed-P4
2023-08-28 13:37:03.283 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] TRImed-P5
2023-08-28 13:37:03.283 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2023-08-28 13:37:03.283 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapParser: PathWrap] pathwrap
2023-08-28 13:37:03.284 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] BIClong
2023-08-28 13:37:03.285 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P1
2023-08-28 13:37:03.285 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P2
2023-08-28 13:37:03.285 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P3
2023-08-28 13:37:03.285 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P4
2023-08-28 13:37:03.285 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P5
2023-08-28 13:37:03.285 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P6
2023-08-28 13:37:03.285 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P7
2023-08-28 13:37:03.285 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P8
2023-08-28 13:37:03.285 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P9
2023-08-28 13:37:03.285 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2023-08-28 13:37:03.285 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapParser: PathWrap] pathwrap
2023-08-28 13:37:03.286 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] BICshort
